mse,corr,shrink
2.88047770903195e-06,covariance,shrink basis
0.00106409507927778,correlation,no shrinkage
0.000971355968496167,correlation,shrink std
0.000952834152338355,correlation,shrink basis
0.00106205077235943,partial correlation,no shrinkage
0.0555227489370711,partial correlation,shrink std
0.000846929505833049,partial correlation,shrink basis
3.64861766468063e-06,covariance,no shrinkage
3.34693261213748e-06,covariance,shrink std
3.30959280361755e-06,covariance,shrink basis
0.000963703688139401,correlation,no shrinkage
0.000959961575404114,correlation,shrink std
0.000946653714094421,correlation,shrink basis
0.000995213725817133,partial correlation,no shrinkage
0.0395423053968086,partial correlation,shrink std
0.000778303891874729,partial correlation,shrink basis
3.7511969903134e-06,covariance,no shrinkage
3.57559011286944e-06,covariance,shrink std
3.55236880149223e-06,covariance,shrink basis
0.000919403188962408,correlation,no shrinkage
0.000886145392845841,correlation,shrink std
0.000873462042800989,correlation,shrink basis
0.00108246470001108,partial correlation,no shrinkage
0.0415019997461268,partial correlation,shrink std
0.000837455407432454,partial correlation,shrink basis
4.61014843259263e-06,covariance,no shrinkage
4.24745413947263e-06,covariance,shrink std
4.19214664978185e-06,covariance,shrink basis
0.000928146942855204,correlation,no shrinkage
0.000863921060260488,correlation,shrink std
0.000853361945619599,correlation,shrink basis
0.00100610375569704,partial correlation,no shrinkage
0.0501815941086504,partial correlation,shrink std
0.000810859138051355,partial correlation,shrink basis
3.41133223266005e-06,covariance,no shrinkage
3.15155809313924e-06,covariance,shrink std
3.16371513587064e-06,covariance,shrink basis
0.000868435571267227,correlation,no shrinkage
0.000871762472392932,correlation,shrink std
0.000862421792990694,correlation,shrink basis
0.00099144380320103,partial correlation,no shrinkage
0.0692769280330887,partial correlation,shrink std
0.000860696496248328,partial correlation,shrink basis
4.20734695337458e-06,covariance,no shrinkage
3.69330698290761e-06,covariance,shrink std
3.61579636355731e-06,covariance,shrink basis
0.000945558895990431,correlation,no shrinkage
0.000905509188212594,correlation,shrink std
0.000886435754400512,correlation,shrink basis
0.0010065780975043,partial correlation,no shrinkage
0.0301332656510545,partial correlation,shrink std
0.000739149730282819,partial correlation,shrink basis
5.26584061955993e-06,covariance,no shrinkage
4.98479998389546e-06,covariance,shrink std
4.96498411922922e-06,covariance,shrink basis
0.00121879177058176,correlation,no shrinkage
0.00120040807843489,correlation,shrink std
0.00119651102539678,correlation,shrink basis
0.00108847200066864,partial correlation,no shrinkage
0.0370387085583552,partial correlation,shrink std
0.00082081583396044,partial correlation,shrink basis
3.53176329108872e-06,covariance,no shrinkage
3.05390757948794e-06,covariance,shrink std
2.89675372821303e-06,covariance,shrink basis
0.000948433162760929,correlation,no shrinkage
0.000820436438279072,correlation,shrink std
0.000792275147240768,correlation,shrink basis
0.00102279604780291,partial correlation,no shrinkage
0.0661628522280239,partial correlation,shrink std
0.000829825033097938,partial correlation,shrink basis
3.5120316235756e-06,covariance,no shrinkage
3.2091260535218e-06,covariance,shrink std
3.14801883762624e-06,covariance,shrink basis
0.00102384712805777,correlation,no shrinkage
0.000915712796598207,correlation,shrink std
0.00090651417358312,correlation,shrink basis
0.00106073031978106,partial correlation,no shrinkage
0.0728210384325404,partial correlation,shrink std
0.000888172892457546,partial correlation,shrink basis
3.18543743091843e-06,covariance,no shrinkage
3.01286761794624e-06,covariance,shrink std
2.9939614697318e-06,covariance,shrink basis
0.0010151937664203,correlation,no shrinkage
0.000949127396049791,correlation,shrink std
0.000943684004618643,correlation,shrink basis
0.00113764838021755,partial correlation,no shrinkage
0.0901408861493485,partial correlation,shrink std
0.000976569815464172,partial correlation,shrink basis
3.4946306732445e-06,covariance,no shrinkage
3.20781520237808e-06,covariance,shrink std
3.16759763269547e-06,covariance,shrink basis
0.0010104636689413,correlation,no shrinkage
0.000960587617466762,correlation,shrink std
0.000939579031763745,correlation,shrink basis
0.000954388096615128,partial correlation,no shrinkage
0.0476855150348602,partial correlation,shrink std
0.000790806505453907,partial correlation,shrink basis
3.77352394842493e-06,covariance,no shrinkage
3.48458332522585e-06,covariance,shrink std
3.44070350346507e-06,covariance,shrink basis
0.0010437156730272,correlation,no shrinkage
0.000969851715333743,correlation,shrink std
0.00095778532614953,correlation,shrink basis
0.00113493567612959,partial correlation,no shrinkage
0.0517236705751875,partial correlation,shrink std
0.00090597939447377,partial correlation,shrink basis
4.04950787172187e-06,covariance,no shrinkage
3.84451443368838e-06,covariance,shrink std
3.81891004219785e-06,covariance,shrink basis
0.000976645231971542,correlation,no shrinkage
0.000970877545615608,correlation,shrink std
0.000969310038907209,correlation,shrink basis
0.00108735934972942,partial correlation,no shrinkage
0.0576283928673651,partial correlation,shrink std
0.000867455467562289,partial correlation,shrink basis
3.49795053384554e-06,covariance,no shrinkage
3.1026322407967e-06,covariance,shrink std
3.05246712696713e-06,covariance,shrink basis
0.000970198219857739,correlation,no shrinkage
0.000932788739352894,correlation,shrink std
0.000911284385843473,correlation,shrink basis
0.00105085809580199,partial correlation,no shrinkage
0.0393834869756873,partial correlation,shrink std
0.000800058246721072,partial correlation,shrink basis
3.21167621778811e-06,covariance,no shrinkage
2.73937514468485e-06,covariance,shrink std
2.58550108757665e-06,covariance,shrink basis
0.000964879958944347,correlation,no shrinkage
0.000820062286126033,correlation,shrink std
0.000781666341764784,correlation,shrink basis
0.00104555274809292,partial correlation,no shrinkage
0.0610180127875116,partial correlation,shrink std
0.000823540473064885,partial correlation,shrink basis
4.58437541553251e-06,covariance,no shrinkage
3.7994867208208e-06,covariance,shrink std
3.66614982843857e-06,covariance,shrink basis
0.00101306004081736,correlation,no shrinkage
0.00089496896427969,correlation,shrink std
0.000867995774137106,correlation,shrink basis
0.00110154229553223,partial correlation,no shrinkage
0.030829350700419,partial correlation,shrink std
0.000798778896934591,partial correlation,shrink basis
3.89662277045195e-06,covariance,no shrinkage
3.62287817464078e-06,covariance,shrink std
3.58672374958814e-06,covariance,shrink basis
0.00111219725092326,correlation,no shrinkage
0.00106160456715779,correlation,shrink std
0.0010480360667624,correlation,shrink basis
0.00108598163203615,partial correlation,no shrinkage
0.0462791678132624,partial correlation,shrink std
0.000877214485709709,partial correlation,shrink basis
4.75257254795242e-06,covariance,no shrinkage
4.09493727365541e-06,covariance,shrink std
4.03269970037535e-06,covariance,shrink basis
0.00104365392983338,correlation,no shrinkage
0.000904885409474631,correlation,shrink std
0.000882433773515796,correlation,shrink basis
0.0011066963043608,partial correlation,no shrinkage
0.0462249643132633,partial correlation,shrink std
0.000887102302226654,partial correlation,shrink basis
3.3720523784197e-06,covariance,no shrinkage
3.01585033047557e-06,covariance,shrink std
2.95597716383131e-06,covariance,shrink basis
0.000896745705591935,correlation,no shrinkage
0.000817116768536684,correlation,shrink std
0.00080370592250962,correlation,shrink basis
0.00098910896267001,partial correlation,no shrinkage
0.0600143198708859,partial correlation,shrink std
0.000816079268836195,partial correlation,shrink basis
5.73332652125448e-06,covariance,no shrinkage
5.03286534740205e-06,covariance,shrink std
5.00544509164827e-06,covariance,shrink basis
0.00109279619189355,correlation,no shrinkage
0.00103261714927077,correlation,shrink std
0.00101618667272818,correlation,shrink basis
0.00103780539741734,partial correlation,no shrinkage
0.0440270530481727,partial correlation,shrink std
0.000839676912119721,partial correlation,shrink basis
4.88628273631884e-06,covariance,no shrinkage
4.11316714175945e-06,covariance,shrink std
4.01630450773728e-06,covariance,shrink basis
0.000988852057087286,correlation,no shrinkage
0.000846204183752135,correlation,shrink std
0.000828694604636305,correlation,shrink basis
0.00105711679228888,partial correlation,no shrinkage
0.0248694398760005,partial correlation,shrink std
0.000773342100315644,partial correlation,shrink basis
4.77025964063583e-06,covariance,no shrinkage
4.36895410107396e-06,covariance,shrink std
4.32214211442653e-06,covariance,shrink basis
0.000965226158464065,correlation,no shrinkage
0.000873589720736495,correlation,shrink std
0.000862014767933352,correlation,shrink basis
0.00103589471181439,partial correlation,no shrinkage
0.0393337194037575,partial correlation,shrink std
0.000797403345024743,partial correlation,shrink basis
3.95729812560452e-06,covariance,no shrinkage
3.3549013697295e-06,covariance,shrink std
3.15519405777433e-06,covariance,shrink basis
0.000986984526142026,correlation,no shrinkage
0.000813142661392795,correlation,shrink std
0.000781279794132833,correlation,shrink basis
0.00103063104263238,partial correlation,no shrinkage
0.0561768207653553,partial correlation,shrink std
0.000788407738280771,partial correlation,shrink basis
4.28652566135049e-06,covariance,no shrinkage
3.88978896073113e-06,covariance,shrink std
3.86143148031245e-06,covariance,shrink basis
0.00108819538808073,correlation,no shrinkage
0.00109215868871199,correlation,shrink std
0.00107264630419567,correlation,shrink basis
0.00107356239848011,partial correlation,no shrinkage
0.0363604316217865,partial correlation,shrink std
0.00083376860584429,partial correlation,shrink basis
3.26689564858313e-06,covariance,no shrinkage
3.38836514828717e-06,covariance,shrink std
3.41835076456338e-06,covariance,shrink basis
0.000966174104851345,correlation,no shrinkage
0.00102403750984943,correlation,shrink std
0.00102682700349436,correlation,shrink basis
0.00107595734795145,partial correlation,no shrinkage
0.0706907667407923,partial correlation,shrink std
0.000898948875151418,partial correlation,shrink basis
4.36720099995838e-06,covariance,no shrinkage
3.75640235274335e-06,covariance,shrink std
3.59428988373967e-06,covariance,shrink basis
0.00106222390678523,correlation,no shrinkage
0.000926092326654444,correlation,shrink std
0.000899169017857229,correlation,shrink basis
0.00105456016018631,partial correlation,no shrinkage
0.0989986672076005,partial correlation,shrink std
0.000894602820473848,partial correlation,shrink basis
3.02671926686165e-06,covariance,no shrinkage
2.77569865971907e-06,covariance,shrink std
2.74323002347336e-06,covariance,shrink basis
0.000891211293887624,correlation,no shrinkage
0.000862184306890595,correlation,shrink std
0.000863419418654532,correlation,shrink basis
0.00112210150754623,partial correlation,no shrinkage
0.0576584359839572,partial correlation,shrink std
0.00088338859302004,partial correlation,shrink basis
2.51390620014701e-06,covariance,no shrinkage
2.38464443422337e-06,covariance,shrink std
2.39080088550676e-06,covariance,shrink basis
0.000860524462866607,correlation,no shrinkage
0.00085734569379437,correlation,shrink std
0.000869186577945853,correlation,shrink basis
0.00100748702828955,partial correlation,no shrinkage
0.123223541093002,partial correlation,shrink std
0.000884140740469067,partial correlation,shrink basis
2.48375850436364e-06,covariance,no shrinkage
2.31474459577681e-06,covariance,shrink std
2.31969645395489e-06,covariance,shrink basis
0.000871607869259596,correlation,no shrinkage
0.000878609550914045,correlation,shrink std
0.000890911211190578,correlation,shrink basis
0.00095609077988503,partial correlation,no shrinkage
0.0490132551653698,partial correlation,shrink std
0.00074071706306507,partial correlation,shrink basis
4.56936878460415e-06,covariance,no shrinkage
3.93505989379833e-06,covariance,shrink std
3.88339446384149e-06,covariance,shrink basis
0.0010592794076284,correlation,no shrinkage
0.000993525813182494,correlation,shrink std
0.000971129272541274,correlation,shrink basis
0.00110112962187284,partial correlation,no shrinkage
0.0341807516620534,partial correlation,shrink std
0.000861862236311598,partial correlation,shrink basis
4.21507276860578e-06,covariance,no shrinkage
3.55049199462772e-06,covariance,shrink std
3.49955741251993e-06,covariance,shrink basis
0.00102835897215424,correlation,no shrinkage
0.000908607997287195,correlation,shrink std
0.000893628715544114,correlation,shrink basis
0.00110531035388371,partial correlation,no shrinkage
0.0437811601780998,partial correlation,shrink std
0.000868833308217532,partial correlation,shrink basis
3.17826041503304e-06,covariance,no shrinkage
2.9369980345511e-06,covariance,shrink std
2.91104297391484e-06,covariance,shrink basis
0.000871192161605997,correlation,no shrinkage
0.000826195005066444,correlation,shrink std
0.000815345011585321,correlation,shrink basis
0.000953594549099223,partial correlation,no shrinkage
0.0590546330840819,partial correlation,shrink std
0.000789103747974977,partial correlation,shrink basis
3.83870619624233e-06,covariance,no shrinkage
3.53044619778179e-06,covariance,shrink std
3.49919063135522e-06,covariance,shrink basis
0.000935795965846017,correlation,no shrinkage
0.000936058155037649,correlation,shrink std
0.000944438536512025,correlation,shrink basis
0.000992103612625705,partial correlation,no shrinkage
0.0531260663016722,partial correlation,shrink std
0.000761157003466147,partial correlation,shrink basis
3.80302406197786e-06,covariance,no shrinkage
3.55391243833998e-06,covariance,shrink std
3.52950725017383e-06,covariance,shrink basis
0.000971127973143361,correlation,no shrinkage
0.000978403070184028,correlation,shrink std
0.000977585584884717,correlation,shrink basis
0.00106362614908103,partial correlation,no shrinkage
0.0546217787569776,partial correlation,shrink std
0.000834581858185843,partial correlation,shrink basis
6.37035502182686e-06,covariance,no shrinkage
5.3594998479563e-06,covariance,shrink std
5.4217137235995e-06,covariance,shrink basis
0.00104835031555064,correlation,no shrinkage
0.000926693586591388,correlation,shrink std
0.000922944022158578,correlation,shrink basis
0.00116172549707697,partial correlation,no shrinkage
0.038045290874015,partial correlation,shrink std
0.000933966037264053,partial correlation,shrink basis
3.52961316943051e-06,covariance,no shrinkage
3.06266185067951e-06,covariance,shrink std
2.86473145663362e-06,covariance,shrink basis
0.00108318302432734,correlation,no shrinkage
0.000897088974791117,correlation,shrink std
0.000847236149547255,correlation,shrink basis
0.00112012039301463,partial correlation,no shrinkage
0.106438778340403,partial correlation,shrink std
0.000959975663056236,partial correlation,shrink basis
4.46031347589525e-06,covariance,no shrinkage
4.00588357313814e-06,covariance,shrink std
3.92063388152546e-06,covariance,shrink basis
0.00101313186552526,correlation,no shrinkage
0.000965451564223436,correlation,shrink std
0.000957014570193328,correlation,shrink basis
0.00106421290325432,partial correlation,no shrinkage
0.0433401693727615,partial correlation,shrink std
0.000829759867022728,partial correlation,shrink basis
4.49002165035344e-06,covariance,no shrinkage
3.84856155155374e-06,covariance,shrink std
3.66231141271363e-06,covariance,shrink basis
0.00101100357278002,correlation,no shrinkage
0.000867826765513083,correlation,shrink std
0.00082911764949888,correlation,shrink basis
0.00121493652912849,partial correlation,no shrinkage
0.0569908276521386,partial correlation,shrink std
0.000956164029264884,partial correlation,shrink basis
4.29521555772263e-06,covariance,no shrinkage
4.21164871414503e-06,covariance,shrink std
4.23083407121775e-06,covariance,shrink basis
0.000899018328903902,correlation,no shrinkage
0.000886373718714364,correlation,shrink std
0.000883846483284601,correlation,shrink basis
0.00104559897980611,partial correlation,no shrinkage
0.0628476547109105,partial correlation,shrink std
0.000864367252137284,partial correlation,shrink basis
3.95604286447985e-06,covariance,no shrinkage
3.60277188668014e-06,covariance,shrink std
3.52654571715057e-06,covariance,shrink basis
0.00108264380984284,correlation,no shrinkage
0.00102171045090922,correlation,shrink std
0.00101077103163325,correlation,shrink basis
0.00107577750682921,partial correlation,no shrinkage
0.0488868298208988,partial correlation,shrink std
0.000847832876687029,partial correlation,shrink basis
4.941033674393e-06,covariance,no shrinkage
4.00959536018919e-06,covariance,shrink std
3.85268041067395e-06,covariance,shrink basis
